comp_id,العام,الفترة,المبيعات,تكاليف المبيعات,اجمالي الدخل,دخل العمليات,صافي الدخل,ربح السهم الصافي,عدد الأسهم,رأس المال
43,2022,الثاني,,,,7147.86,4258.3,1.06,4000,40000
43,2022,الثالث,,,,7206.46,4354.64,1.09,4000,40000
43,2022,الرابع,,,,7264.14,4404.33,1.1,4000,40000
43,2022,سنة,,,,28575.02,17150.82,4.28,,
44,2005,الرابع,,,,,,,1000,10000
44,2005,سنة,,,,,,,,
44,2006,الأول,,,,206.16,102.88,0.1,1000,10000
44,2006,الثاني,,,,162.61,44.25,0.04,1000,10000
44,2006,الثالث,,,,142.1,30.72,0.03,1000,10000
44,2006,الرابع,,,,144.03,0.27,0,1000,10000
44,2006,سنة,,,,654.9,178.12,0.17,,
44,2007,الأول,,,,171.23,25.69,0.03,1000,10000
44,2007,الثاني,,,,202.5,34.71,0.03,1000,10000
44,2007,الثالث,,,,197.41,39.11,0.04,1000,10000
44,2007,الرابع,,,,207.42,-27.06,-0.03,1000,10000
44,2007,سنة,,,,778.56,72.45,0.07,,
44,2008,الأول,,,,223.19,50.83,0.05,1000,10000
44,2008,الثاني,,,,231.49,57,0.06,1000,10000
44,2008,الثالث,,,,217.86,44.64,0.04,1000,10000
44,2008,الرابع,,,,202.04,-27.39,-0.03,1000,10000
44,2008,سنة,,,,874.58,125.08,0.12,,
44,2009,الأول,,,,216.8,22.35,0.02,1000,10000
44,2009,الثاني,,,,238.54,26.85,0.03,1000,10000
44,2009,الثالث,,,,229.75,1.9,0,1000,10000
44,2009,الرابع,,,,223.96,-299.49,-0.3,1000,10000
44,2009,سنة,,,,909.05,-248.39,-0.25,,
44,2010,الأول,,,,286.09,52.58,0.05,1000,10000
44,2010,الثاني,,,,262.11,32.84,0.03,1000,10000
44,2010,الثالث,,,,272.67,2.37,0,1000,10000
44,2010,الرابع,,,,278.27,4.54,0,1000,10000
44,2010,سنة,,,,1099.14,92.33,0.08,,
44,2011,الأول,,,,308.44,55.46,0.06,1000,10000
44,2011,الثاني,,,,337.98,81.67,0.08,1000,10000
44,2011,الثالث,,,,334.56,85.47,0.09,1000,10000
44,2011,الرابع,,,,392.53,107.03,0.11,1000,10000
44,2011,سنة,,,,1373.51,329.63,0.34,,
44,2012,الأول,,,,419.81,511.52,0.51,1000,10000
44,2012,الثاني,,,,444.52,153.45,0.15,1000,10000
44,2012,الثالث,,,,434.32,120.15,0.12,1000,10000
44,2012,الرابع,,,,438.74,156.69,0.16,1000,10000
44,2012,سنة,,,,1737.39,941.81,0.94,,
44,2013,الأول,,,,449.81,142.5,0.14,1000,10000
44,2013,الثاني,,,,481.49,175.87,0.18,1000,10000
44,2013,الثالث,,,,486.78,197.08,0.2,1000,10000
44,2013,الرابع,,,,499.15,213.71,0.21,1000,10000
44,2013,سنة,,,,1917.23,729.16,0.73,,
44,2014,الأول,,,,477.51,173.71,0.17,1000,10000
44,2014,الثاني,,,,533.99,204.32,0.2,1000,10000
44,2014,الثالث,,,,550.55,237.06,0.24,1000,10000
44,2014,الرابع,,,,535.01,248.94,0.25,1000,10000
44,2014,سنة,,,,2097.06,864.03,0.86,,
44,2015,الأول,,,,555.18,174.14,0.17,1000,10000
44,2015,الثاني,,,,584.92,206.46,0.21,1000,10000
44,2015,الثالث,,,,566.39,203.44,0.2,1000,10000
44,2015,الرابع,,,,588.13,204.38,0.2,1000,10000
44,2015,سنة,,,,2294.62,788.42,0.78,,
44,2016,الأول,,,,626.99,174.52,0.17,1000,10000
44,2016,الثاني,,,,641.5,183.87,0.18,1000,10000
44,2016,الثالث,,,,638.56,227.81,0.23,1000,10000
44,2016,الرابع,,,,680.38,221.52,0.22,1000,10000
44,2016,سنة,,,,2587.43,807.72,0.8,,
44,2017,الأول,,,,690.77,229.38,0.23,1000,10000
44,2017,الثاني,,,,721.51,238.76,0.24,1000,10000
44,2017,الثالث,,,,762.94,248.05,0.25,1000,10000
44,2017,الرابع,,,,784.35,225.86,0.23,1000,10000
44,2017,سنة,,,,2959.57,942.05,0.95,,
44,2018,الأول,,,,790.97,246.11,0.25,1000,10000
44,2018,الثاني,,,,842.68,265.9,0.27,1000,10000
44,2018,الثالث,,,,880.25,237.02,0.24,1000,10000
44,2018,الرابع,,,,902.12,-136.32,-0.14,1000,10000
44,2018,سنة,,,,3416.02,612.71,0.62,,
44,2019,الأول,,,,921.41,284.89,0.28,1000,10000
44,2019,الثاني,,,,959.24,304.91,0.3,1000,10000
44,2019,الثالث,,,,1023.65,326.63,0.33,1000,10000
44,2019,الرابع,,,,1041.04,327.15,0.33,1000,10000
44,2019,سنة,,,,3945.34,1243.58,1.24,,
44,2020,الأول,,,,1004.15,270.04,0.27,1000,10000
44,2020,الثاني,,,,999.51,318.06,0.32,1000,10000
44,2020,الثالث,,,,1112.62,382.61,0.38,1000,10000
44,2020,الرابع,,,,1139.9,377.81,0.38,1000,10000
44,2020,سنة,,,,4256.18,1348.52,1.35,,
44,2021,الأول,,,,1132.99,392.75,0.39,1000,10000
44,2021,الثاني,,,,1131.04,416.09,0.42,1000,10000
44,2021,الثالث,,,,1174.47,449.7,0.45,1000,10000
44,2021,الرابع,,,,1146.81,427.99,0.43,1000,10000
44,2021,سنة,,,,4585.31,1686.53,1.69,,
44,2022,الأول,,,,1264.51,490.31,0.49,1000,10000
44,2022,الثاني,,,,1252.76,510.98,0.51,1000,10000
44,2022,الثالث,,,,1325.49,540.65,0.54,1000,10000
44,2022,الرابع,,,,1348.67,539.75,0.54,1000,10000
44,2022,سنة,,,,5191.43,2081.69,2.08,,
826,2008,الرابع,,,,,,,2000,20000
826,2008,سنة,,,,,,,,
826,2009,الأول,,,,178.21,109.38,0.05,2000,20000
826,2009,الثاني,,,,153.56,67.92,0.03,2000,20000
826,2009,الثالث,,,,145.22,38.65,0.02,2000,20000
826,2009,الرابع,,,,476.99,395.57,0.2,2000,20000
826,2009,سنة,,,,953.98,611.52,0.3,,
826,2010,الأول,,,,82.36,-75.09,-0.04,2000,20000
826,2010,الثاني,,,,174.26,3.3,0,2000,20000
826,2010,الثالث,,,,191.04,20.21,0.01,2000,20000
826,2010,الرابع,,,,214.57,66.8,0.03,2000,20000
826,2010,سنة,,,,662.23,15.22,,,
826,2011,الأول,,,,261.71,70.23,0.04,2000,20000
826,2011,الثاني,,,,307.25,102.5,0.05,2000,20000
826,2011,الثالث,,,,332.25,122.3,0.06,2000,20000
826,2011,الرابع,,,,487.05,136.3,0.07,2000,20000
826,2011,سنة,,,,1388.26,431.33,0.22,,
826,2012,الأول,,,,393.08,150.48,0.08,2000,20000
826,2012,الثاني,,,,484.15,179.42,0.09,2000,20000
826,2012,الثالث,,,,459.1,195.65,0.1,2000,20000
826,2012,الرابع,,,,489.72,207.61,0.1,2000,20000
826,2012,سنة,,,,1826.05,733.16,0.37,,
826,2013,الأول,,,,521.71,221.41,0.11,2000,20000
826,2013,الثاني,,,,559.13,241.46,0.12,2000,20000
826,2013,الثالث,,,,542.46,262.03,0.13,2000,20000
826,2013,الرابع,,,,655.78,279.86,0.14,2000,20000
826,2013,سنة,,,,2279.08,1004.76,0.5,,
826,2014,الأول,,,,599.84,292.84,0.15,2000,20000
826,2014,الثاني,,,,611.44,307.66,0.15,2000,20000
826,2014,الثالث,,,,687.33,331.34,0.17,2000,20000
826,2014,الرابع,,,,721.31,332.6,0.17,2000,20000
826,2014,سنة,,,,2619.92,1264.44,0.64,,
826,2015,الأول,,,,729.6,344.11,0.17,2000,20000
826,2015,الثاني,,,,845.51,364.76,0.18,2000,20000
826,2015,الثالث,,,,707.94,375.19,0.19,2000,20000
826,2015,الرابع,,,,779.7,385.92,0.19,2000,20000
826,2015,سنة,,,,3062.75,1469.98,0.73,,
826,2016,الأول,,,,734.32,391.32,0.2,2000,20000
826,2016,الثاني,,,,819.89,409.12,0.2,2000,20000
826,2016,الثالث,,,,828.72,311.61,0.16,2000,20000
826,2016,الرابع,,,,944.88,390.22,0.2,2000,20000
826,2016,سنة,,,,3327.81,1502.27,0.76,,
826,2017,الأول,,,,1004.85,421.32,0.21,2000,20000
826,2017,الثاني,,,,1006.7,488.22,0.24,2000,20000
826,2017,الثالث,,,,1062.75,541.76,0.27,2000,20000
826,2017,الرابع,,,,1298.66,560.05,0.28,2000,20000
826,2017,سنة,,,,4372.96,2011.35,1,,
826,2018,الأول,,,,1109.76,567.27,0.28,2000,20000
826,2018,الثاني,,,,1231,605.79,0.3,2000,20000
826,2018,الثالث,,,,1211.7,636.93,0.32,2000,20000
826,2018,الرابع,,,,1292.46,1046.96,0.52,2000,20000
826,2018,سنة,,,,4844.92,2856.95,1.42,,
826,2019,الأول,,,,1289.64,637.84,0.32,2000,20000
826,2019,الثاني,,,,1364.21,675.67,0.34,2000,20000
826,2019,الثالث,,,,1440.97,712.78,0.36,2000,20000
826,2019,الرابع,,,,1515.34,508.53,0.25,2000,20000
826,2019,سنة,,,,5610.16,2534.82,1.27,,
826,2020,الأول,,,,1259.28,370.27,0.19,2000,20000
826,2020,الثاني,,,,1332.41,572.49,0.29,2000,20000
826,2020,الثالث,,,,1479.84,629.25,0.31,2000,20000
826,2020,الرابع,,,,1610.11,393.99,0.2,2000,20000
826,2020,سنة,,,,5681.64,1966,0.99,,
826,2021,الأول,,,,1604.24,641.84,0.32,2000,20000
826,2021,الثاني,,,,1653.14,710.33,0.36,2000,20000
826,2021,الثالث,,,,1722.06,738.09,0.37,2000,20000
826,2021,الرابع,,,,1680.16,619.13,0.31,2000,20000
826,2021,سنة,,,,6659.6,2709.39,1.36,,
826,2022,الأول,,,,1807.61,824.75,0.41,2000,20000
826,2022,الثاني,,,,1932.14,925.09,0.46,2000,20000
826,2022,الثالث,,,,2075.43,989.03,0.49,2000,20000
826,2022,الرابع,,,,2147.89,860.28,0.43,2000,20000
826,2022,سنة,,,,7963.07,3599.15,1.79,,
3413,2011,الأول,,,,3059.38,1502.98,0.34,4478,44780
3413,2011,الثالث,,,,3059.64,1545.87,0.35,4478,44780
3413,2011,الرابع,,,,2939.51,1538.58,0.34,4478,44780
3413,2011,سنة,,,,9058.53,4587.43,1.03,,
3413,2012,الأول,,,,3703.85,1953.74,0.44,4478,44780
3413,2012,الثاني,,,,3380.72,1608.14,0.36,4478,44780
3413,2012,الثالث,,,,3271.63,1480.49,0.33,4478,44780
3413,2012,الرابع,,,,3152.71,1410.44,0.31,4478,44780
3413,2012,سنة,,,,13508.91,6452.81,1.44,,
3413,2013,الأول,,,,4065.77,2331.96,0.52,4478,44780
3413,2013,الثاني,,,,3699.88,1992.11,0.44,4478,44780
3413,2013,الثالث,,,,3423.34,1733.21,0.39,4478,44780
3413,2013,الرابع,,,,3668.53,1794.93,0.4,4478,44780
3413,2013,سنة,,,,14857.52,7852.21,1.75,,
3413,2014,الأول,,,,3864.29,2535.31,0.57,4478,44780
3413,2014,الثاني,,,,4214.98,2425.41,0.54,4478,44780
3413,2014,الثالث,,,,4114.35,1869.11,0.42,4478,44780
3413,2014,الرابع,,,,4053.41,1825.33,0.41,4478,44780
3413,2014,سنة,,,,16247.03,8655.16,1.94,,
3413,2015,الأول,,,,4447.54,2605.57,0.58,4478,44780
3413,2015,الثاني,,,,4282.93,2362.92,0.53,4478,44780
3413,2015,الثالث,,,,4312.86,1994.14,0.45,4478,44780
3413,2015,الرابع,,,,4442.37,2126.56,0.47,4478,44780
3413,2015,سنة,,,,17485.7,9089.19,2.03,,
3413,2016,الأول,,,,4723.97,2630.81,0.59,4478,44780
3413,2016,الثاني,,,,4660.25,2437.54,0.54,4478,44780
3413,2016,الثالث,,,,4662.8,1961.78,0.44,4478,44780
3413,2016,الرابع,,,,4600.36,2286.72,0.51,4478,44780
3413,2016,سنة,,,,18647.38,9316.85,2.08,,
3413,2017,الأول,,,,4859.82,2702.56,0.6,4478,44780
3413,2017,الثاني,,,,4478.34,2417.42,0.54,4478,44780
3413,2017,الثالث,,,,4491.53,2125.61,0.47,4478,44780
3413,2017,الرابع,,,,4515.54,2556.39,0.57,4478,44780
3413,2017,سنة,,,,18345.23,9801.98,2.18,,
3413,2018,الأول,,,,4779.24,2592.19,0.58,4478,44780
3413,2018,الثاني,,,,4660.55,2166.35,0.48,4478,44780
3413,2018,الثالث,,,,4731.6,2120.36,0.47,4478,44780
3413,2018,الرابع,,,,4755.83,2705.58,0.6,4478,44780
3413,2018,سنة,,,,18927.22,9584.48,2.13,,
3413,2019,الأول,,,,4950.81,2775.54,0.62,4478,44780
3413,2019,الثاني,,,,5050.41,2685.59,0.6,4478,44780
3413,2019,الثالث,,,,4996.53,2550.7,0.57,4478,44780
3413,2019,الرابع,,,,5576.93,3389.61,0.76,4478,44780
3413,2019,سنة,,,,20574.68,11401.44,2.55,,
3413,2020,الأول,,,,5305.26,2834.2,0.63,4478,44780
3413,2020,الثاني,,,,4765.75,2087.73,0.47,4478,44780
3413,2020,الثالث,,,,5637.61,3158.4,0.71,4478,44780
3413,2020,الرابع,,,,5749.32,3359.77,0.75,4478,44780
3413,2020,سنة,,,,21457.94,11440.1,2.56,,
3413,2021,الأول,,,,5719.31,3408.47,0.76,4478,44780
3413,2021,الثاني,,,,7587.82,2315.88,0.52,4478,44780
3413,2021,الثالث,,,,7874.43,3980.27,0.89,4478,44780
